timestep,epsilon,alpha,error
10565.0,0.9485458682393008,0.08647526807333103,0.0014886770183721865
10773.0,0.9475598908684818,0.08494733265375468,0.002366149021753472
10838.0,0.9472519831718883,0.08448086508405846,0.0021532615749180195
10964.0,0.9466554008741845,0.08359107247345984,0.0019505889565749612
10993.0,0.9465181454491766,0.08338892595063375,0.0017832143704907821
11096.0,0.9460308128848406,0.0826787928896238,0.0016205946556766548
11191.0,0.9455815538330403,0.08203445447087777,0.0014750203203277579
11693.0,0.9432111143528499,0.0787897888433659,0.0013004630778681303
11736.0,0.9430083452547988,0.07852375343541422,0.001193954794388219
11919.0,0.942145885098428,0.07741136398823348,0.0025948344618740293
12062.0,0.9414724898745694,0.07656381594058648,0.0023677541625204412
12223.0,0.9407149075940375,0.07563152321887763,0.0021598459351110932
12385.0,0.9399532351336897,0.07471607890017931,0.0019723279302894525
12580.0,0.9390372250668747,0.07364312541424257,0.0017987561004986219
12693.0,0.9385068175629185,0.07303534910896874,0.002246510677309743
12744.0,0.9382675282369003,0.07276431637924761,0.0020747081071448292
12859.0,0.9377281781377977,0.07216048491845865,0.0019077792906188051
12870.0,0.9376766043773567,0.07210325185665874,0.0017687090719391563
13166.0,0.9362898659755642,0.0705965407695023,0.0021258655945501914
13291.0,0.9357048661783045,0.06997900629811057,0.0019585038874936345
13711.0,0.9337419428428826,0.06798096532970768,0.0017694436889712506
13718.0,0.9337092623650932,0.06794863083508867,0.0016483707940295744
13768.0,0.933475863642059,0.06771856165775039,0.00153116422981725
13793.0,0.9333591861599037,0.06760411032990805,0.0014250634094139514
13816.0,0.9332518557567848,0.06749915626054674,0.0013266604483703759
14014.0,0.9323283913012465,0.06660893891960301,0.0012207962495267566
14135.0,0.9317645018085517,0.06607638430025109,0.0015452100281692083
14511.0,0.930014425756893,0.06447453255963895,0.0014081236968479516
14612.0,0.9295448858668334,0.06405739542630197,0.001308812686019678
14720.0,0.9290430658775022,0.06361727845282779,0.0012165571700109012
14724.0,0.9290244851555406,0.06360109393881574,0.0011388733056918454
14759.0,0.9288619196891166,0.0634598299276558,0.0010640710546852006
15016.0,0.9276690956937984,0.062441461130190445,0.000980553270366613
15018.0,0.9276598190260331,0.06243366423175376,0.0009192112976563749
15667.0,0.924654434273804,0.06000240009600384,0.0011593940991474483
15693.0,0.9245342367098646,0.05990893841361131,0.0010881301196405957
15818.0,0.92395658190371,0.059463637985371944,0.0010153379221975456
15890.0,0.9236240165681614,0.05921013677541595,0.0009508911075499782
15992.0,0.923153087239571,0.05885468777588135,0.0008892183395801112
16083.0,0.9227331470786546,0.058541154431565386,0.0008324253874292253
16202.0,0.9221842827872963,0.058136154874716586,0.001059373010164677
16307.0,0.9217002618953781,0.05778342771293193,0.0009917313150253904
16419.0,0.9211842529546778,0.05741187277528993,0.0011882437193833084
16631.0,0.9202083125464839,0.05672149744753262,0.001572134996209229
16951.0,0.9187371528101331,0.05571030640668524,0.0014565239547010833
17015.0,0.9184432032207999,0.05551237926057511,0.0013704941174808027
17303.0,0.9171215934915065,0.054638837285542564,0.00127404583733437
17472.0,0.9163469511408795,0.05413892046992583,0.0011934135172708693
17626.0,0.9156416338072237,0.053691275167785234,0.0011194699361141147
18225.0,0.9129033828459875,0.05201831044527674,0.0012095387804720303
18432.0,0.9119590142788492,0.05146415521589213,0.0011344055753852444
18697.0,0.91075146574362,0.05077173030056864,0.0013761422280396118
18716.0,0.910664948247726,0.0507227998985544,0.0013050142072330573
18775.0,0.9103963410379838,0.050571457469404266,0.0012351239449941431
18855.0,0.9100322544135285,0.05036768409388537,0.0013096908036089872
19123.0,0.9088136248102128,0.04969684921975947,0.0012271598454987043
19173.0,0.9085864492341995,0.049573666468371996,0.0011632832919730163
19223.0,0.9083593304451237,0.049451092869152405,0.0011028813803619641
19495.0,0.907124798341491,0.04879476920074168,0.001034428900823059
20054.0,0.9045929181512345,0.04749916876454662,0.0009578281951547751
20425.0,0.9029164495022821,0.04667662434652726,0.0011254559214677329
20454.0,0.902785535781293,0.046613527245606676,0.0010714730685776885
20620.0,0.9020365327933197,0.04625560849252972,0.0010136841977725908
21015.0,0.9002567642915315,0.045425638230217134,0.0009494482817160588
21488.0,0.8981301674194867,0.044470138302130126,0.0008872551337191226
21564.0,0.8977889419397479,0.04432034747152418,0.0008449430952595094
21918.0,0.8962012570589136,0.043635728934851854,0.0009753500961977579
22171.0,0.895068276397627,0.04315925766076823,0.0010046913702268512
22239.0,0.8947640041521815,0.043032963249849385,0.0009585165538368301
22322.0,0.8943927532022279,0.04287980789846061,0.000991663515435448
22553.0,0.8933603233342187,0.042459239130434784,0.0009398319177904568
22609.0,0.8931102168349608,0.04235852253473399,0.0008977926724043073
22736.0,0.8925432704544265,0.04213187276174426,0.0008551631235604873
22748.0,0.8924897193308706,0.042110582389354445,0.0008187195693807325
22975.0,0.891477315616204,0.041711854509051474,0.0008473095292487187
23078.0,0.8910183218522125,0.04153341363126635,0.0008751875531629594
23091.0,0.8909604073987455,0.04151100041511,0.0008383853534326136
23110.0,0.8908757699687899,0.041478286117217635,0.0008029498449104722
23140.0,0.8907421482911156,0.04142673681594101,0.0007686883452464599
23203.0,0.8904616080004663,0.04131889926452359,0.0007349260234974508
23210.0,0.8904304423116745,0.04130695196001487,0.0007043559666755073
23342.0,0.8898429506445903,0.04108294646892075,0.000734406785312558
23961.0,0.887093137368882,0.04006410256410256,0.0006867703836519468
24018.0,0.8868403512165018,0.03997281848343127,0.0006577534633436244
24375.0,0.8852587492352768,0.03941042011507843,0.0007318030176719503
24413.0,0.88509056563041,0.03935148748622698,0.000701911173962344
24444.0,0.8849533868814169,0.039303541249066536,0.000673468363757479
24866.0,0.8830880991424664,0.038662284941040015,0.0006364425754981085
25228.0,0.8814911513643544,0.0381286460517787,0.0006033913386858103
25257.0,0.8813633440941385,0.038086532602071906,0.0005797438033567914
25448.0,0.8805220417830606,0.03781147200060499,0.000553635932149632
25519.0,0.8802095111543675,0.03771023455765895,0.0005312758716939925
25678.0,0.8795100209284744,0.03748547437867826,0.0005081942382503257
25767.0,0.8791187250607062,0.03736083090487933,0.0004875178754986109
25774.0,0.8790879563668627,0.037351062637732045,0.0004691810996177992
25878.0,0.8786309483194183,0.037206533467276856,0.00044990901069752454
26083.0,0.8777308107463552,0.03692489476404992,0.00042989053503106334
26086.0,0.8777176448500236,0.036920804873546244,0.00041397101475126874
26246.0,0.877015749774865,0.036703982382088454,0.00039634552834399983
26287.0,0.8768359795238141,0.03664883090229421,0.0003812243784864222
26396.0,0.8763582329183783,0.036503011498448625,0.0003657917142874112
26415.0,0.8762749826325759,0.036477712117895966,0.00035219494779425986
27115.0,0.873213373480729,0.0355694671693818,0.00033089839051569925
27140.0,0.8731042283578926,0.03553786559579232,0.00031884498243073267
27148.0,0.8730693047999248,0.0355277649483071,0.0003074265100337925
27307.0,0.8723754887964665,0.03532819896841659,0.0002948388139571989
27342.0,0.8722228360617983,0.03528457005751385,0.0002840714390544008
27370.0,0.8721007331068974,0.03524974443935282,0.0002737776169396966
27558.0,0.87128134154366,0.035017683930384846,0.0002623881919703308
27888.0,0.8698449091216589,0.03461764807698965,0.00032796101800158795
28122.0,0.8688277831698735,0.03433948010027128,0.00035025769798835427
28150.0,0.8687061554902955,0.03430649421935572,0.00033790513312226267
28157.0,0.8686757512309201,0.03429825764851146,0.00032623444890589326
28235.0,0.8683370328955102,0.034206745570226446,0.0003142045954405148
28342.0,0.8678725956698494,0.03408200129511605,0.00030235004082612704
28670.0,0.8664504475377887,0.03370521419663622,0.00028881669442171187
29200.0,0.8641573877652635,0.033113679260902674,0.0003064983286833467
29323.0,0.8636260930334224,0.03297935492381769,0.0002951469131033946
29451.0,0.8630735477858525,0.03284072249589491,0.0002842133919926937
