score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
202.3,77.28287071054723,220.04453633967313,30.292362474844253,64.93200149536133,9.008245387456906,219.59899999999982
224.25,55.12939324897382,220.35669008089025,29.512845375307904,63.55942802429199,8.36283237587783,219.91099999999983
235.1,61.26465453046187,220.8304586273904,29.06697701848212,68.9186897277832,12.335349375247365,220.38349999999983
233.45,56.65451624121696,221.7466176278684,28.411224734097168,66.14907169342041,10.709507476515943,221.29799999999986
239.5,37.37223850034027,222.4097108977483,27.57272461271939,67.42294559478759,9.141922198966663,221.96099999999984
255.35,38.761449921281326,222.88777836251975,27.022009978597225,67.9991533279419,9.301773983269008,222.43849999999983
217.45,75.42055771681744,223.26753558006862,26.485342047113328,64.33558511734009,12.376087217963423,222.81599999999983
246.6,22.000956916987903,223.9599483847416,25.799413628485077,65.55351276397705,6.533193427591473,223.50749999999982
254.25,36.11221545769738,224.45923035600305,25.677783015635562,65.90162754058838,8.44137416943255,224.00649999999985
225.9,67.75955943434728,224.81676693395858,25.443519402691834,63.99249610900879,8.655351387979493,224.36349999999985
230.4,60.713650593759006,225.01026902580384,25.27134738311142,63.71157350540161,11.357845202849436,224.55599999999984
251.65,22.49508718294777,225.7712520995742,24.84454597851347,65.02026767730713,8.096356241508072,225.31549999999984
245.05,62.57330438016385,226.5552345022082,24.59130655042469,68.29211521148682,8.001541335443676,226.09999999999985
237.55,45.35181189440245,227.1696558235488,24.22906150568945,64.97441158294677,9.56668420301913,226.71399999999983
240.6,35.45404735265369,227.6373325395351,23.95295222743653,67.46312923431397,7.389816083159217,227.18149999999983
153.5,355.9135761448424,226.82751611322405,23.704487773401716,66.6086311340332,10.09166861964047,226.37149999999983
220.9,73.95297225442097,226.9050297829897,23.047414282663595,65.90103511810302,9.897784971491095,226.44899999999984
227.0,71.69379331573968,227.2523956006342,22.644845152142814,64.80702724456788,12.050952277314535,226.79649999999984
256.9,31.244199461660077,227.95947624348292,22.21287370713604,67.46864185333251,7.471838863639116,227.50299999999984
248.45,22.406472279232176,229.09383754056734,22.30159565104548,67.18915977478028,7.473501378368314,228.63649999999987
241.5,39.85962209660561,229.44898644998574,22.344806881683333,67.17189693450928,10.871206782876804,228.99249999999986
220.25,59.26645896200259,229.9441809446642,22.375455902809318,64.99322052001953,8.904216048571053,229.48499999999984
217.6,62.92551988368137,230.11558429522523,22.436965112114567,66.48276195526122,8.608297597120368,229.65499999999986
168.6,259.9361055093509,229.73249503168535,22.592695469525836,66.97616729736328,9.509416866017617,229.27149999999983
245.55,45.894014057563,230.29429445394194,22.633664581681742,67.97265930175782,9.447021199881869,229.83099999999985
240.0,55.00239229246976,230.62504683893994,22.22916350176181,68.65004329681396,7.6788365722308685,230.16099999999983
240.35,74.96895848844444,230.91616946762406,22.183381704012287,68.58114547729492,8.760490485561993,230.45099999999985
236.55,35.65252630009475,231.1561286719131,22.653841226203053,65.92496814727784,10.818804741451425,230.68999999999983
243.1,27.117483193261908,231.38545123051327,22.564895580669944,64.82669029235839,9.899977832369501,230.9194999999998
217.45,88.384015582719,231.2019203130413,22.911764631565358,64.02146830558777,15.22944794769732,230.7364999999998
246.3,38.75849652181544,231.64440568096876,23.08161988335369,67.25278644561767,7.754057421333692,231.17749999999978
245.05,37.3468451425989,231.75962364362312,22.89764263616481,65.51178588867188,8.251679050462178,231.2924999999998
262.45,20.778214806049046,232.34602530270814,22.73784899278913,69.72818660736084,8.260913775940498,231.8784999999998
232.5,64.88410720986344,232.27974193041,22.971890944912765,67.64297008514404,8.36292647746107,231.8134999999998
239.4,55.674240476467915,232.37814253268553,23.071005831918594,65.29186153411865,11.621623861120806,231.91199999999984
244.25,38.37471069666365,232.99662668092697,22.538012233755477,65.64780235290527,8.332689818414808,232.53099999999984
228.35,64.13249032892355,233.31247683975909,22.457615451770504,66.00752964019776,10.021596261787012,232.84649999999982
239.15,42.40689492101615,234.12146706864434,21.432195496590897,67.3153003692627,7.326032565185508,233.65149999999983
229.8,68.10100857124698,234.27478791871644,21.572059992584972,64.31429767608643,15.565712366563236,233.80549999999982
242.25,26.283625080426425,234.47698819841085,21.35542102758523,66.48206481933593,7.415618394837254,234.0059999999998
237.25,52.28351355325773,234.62159772847843,21.40428281304591,66.61925830841065,7.210465935963304,234.1494999999998
227.25,71.82132435133,234.3028671187407,21.436162094579956,66.54780254364013,7.133933358317091,233.8309999999998
246.95,39.36933752099603,234.5217836511719,21.591155929919566,67.52595081329346,8.32045828392263,234.0499999999998
246.5,41.93290379943454,234.55538608674382,21.39095075748524,64.93589878082275,9.312233073791806,234.08349999999982
240.25,68.9270209027368,234.74281927168423,21.218397017737384,67.90621681213379,11.072882937935766,234.2704999999998
257.8,35.32346767265429,235.06182831140814,21.14255523867906,67.00171699523926,9.544118364367097,234.5874999999998
248.85,37.04375080474722,235.27403619285542,21.096137328892745,67.37754955291749,7.654445590337467,234.7979999999998
244.75,31.67744507241374,235.3653481877957,20.916650815356093,66.21274871826172,8.22418019016381,234.88899999999978
240.2,36.42671084736988,235.5809043426647,20.777492403318224,66.32336673736572,10.19853878603229,235.1039999999998
253.5,31.726628364331766,236.0003984844775,20.36561950594097,67.08824424743652,9.853439780005251,235.5219999999998
217.05,71.3659767086456,235.91987319493023,20.654924686029943,65.44036521911622,8.626471422644618,235.4414999999998
251.7,61.259671631678316,236.03608889781486,20.929055008733975,69.33505439758301,8.83235530818417,235.5569999999998
246.5,24.85642985754708,236.35223209628037,20.693598514509663,65.02342205047607,8.640342852586569,235.8739999999998
243.9,34.58460259771833,236.4430545136685,20.582573933424825,65.64752655029297,7.68175002237488,235.9639999999998
247.65,26.573185931053054,236.4899263319102,20.629574258770916,66.47676086425781,6.8794872902676225,236.01199999999983
250.4,23.6963243874168,236.7155108852565,20.64487536502003,63.83691272735596,10.59674551790658,236.23599999999985
235.45,43.47228397133294,237.07070525042005,20.37358173669031,65.1775562286377,10.041805762401454,236.58949999999987
232.35,76.4455602648743,236.9280662186271,20.648993302193738,66.67325270175934,15.924118960082689,236.44699999999986
218.85,77.65529432589967,236.9757018614826,20.35283745263195,66.89482698440551,19.550612076356746,236.49499999999986
242.8,56.90583172409069,237.0610324676433,20.061366261905025,69.839107131958,10.94198621137577,236.57949999999985
244.95,24.127893881520095,237.1838873721029,19.762742117297915,67.49159355163575,8.860325511981365,236.70149999999987
233.35,64.39293439500952,236.97943214096472,19.81285149030042,66.8220588684082,12.184457059546714,236.49699999999987
216.6,79.24073912352222,236.7360230604375,20.336688382912467,65.46223125457763,9.443942674732149,236.25399999999982
240.8,48.288170067015926,236.7819024882349,20.258944049535742,65.92427368164063,8.46739649007074,236.3004999999998
228.0,68.36742837900147,236.7734747690468,20.25736465617429,65.57285823822022,10.788157801559944,236.29199999999983
238.25,64.77724990506434,236.52813862090815,20.241275476369374,66.84683322906494,7.179694919855639,236.0454999999998
244.65,33.35025447705325,236.5261430619462,20.342415209789742,66.91342964172364,9.403224652405525,236.04349999999985
235.7,40.22188459035703,236.3628502566337,20.33109853062797,66.75093688964844,7.912308520702088,235.87949999999987
213.8,85.50814057891306,236.28795964594798,20.25917298975234,62.268623042106626,16.165951933940057,235.80549999999985
254.55,35.52534306660528,236.4117964477892,20.18397128589867,67.15639953613281,10.236889444648599,235.92899999999983
241.25,66.16794819564116,236.52299439513445,20.121001040854374,68.808424949646,11.86648045916901,236.03999999999982
235.45,44.867612278557324,236.55995359536263,20.135717636519903,65.55374088287354,9.171124100144587,236.07699999999983
245.5,61.08708193184029,236.5351169752921,20.452349998827664,68.68346366882324,9.64890786980004,236.05149999999983
232.0,64.04521429181271,236.41428183036587,20.652937889073495,67.09025554656982,8.867998036079058,235.93049999999985
243.55,40.15558557201699,236.58035596619112,20.596925289529878,67.08877964019776,9.676420921919357,236.09499999999986
216.8,111.42927896440108,236.18307421633318,20.91463156874049,66.57352077960968,17.77841771379654,235.69949999999986
230.95,76.005176416513,236.30271906889965,21.211772206159093,68.15177040100097,11.261109341568975,235.81799999999987
226.15,80.7473480092462,236.72593974259604,20.776030058597243,63.61787126064301,16.58846657305067,236.2394999999999
232.3,76.83002428464374,236.6646548343869,20.846975644597315,64.31127028465271,16.23411353115432,236.17899999999992
227.75,67.18072640274143,236.50742542887573,20.869335830426046,64.20071811676026,9.530567211685794,236.0224999999999
223.5,75.8200778852562,236.4159521703162,21.09152138625371,61.76762523651123,16.006052381057508,235.93299999999988
223.3,72.7006117399876,236.14257618128758,21.33340686062593,65.70529708862304,6.827445746612691,235.65799999999987
247.0,43.39294145850282,236.35120104984554,21.08375122847175,67.51736888885497,9.187028812990349,235.86599999999987
240.65,41.80440042312343,236.4090302601635,20.942703126525213,66.8375675201416,9.392178470380887,235.92599999999987
245.85,66.33192055270621,236.48241954603927,20.838518577335066,69.41087017059326,9.821341804427382,235.99949999999987
253.45,23.473333134027907,236.71071988546663,20.565968687238584,68.10235366821288,9.674567678280747,236.22749999999985
227.8,88.64215463845274,236.45501188360726,20.739708094724246,65.98476667404175,16.41232442711994,235.97299999999984
180.35,302.06644006000784,235.77407870545886,21.688094153059474,67.55385494232178,8.174564651176416,235.29399999999984
225.3,91.20659025127054,235.7562505160648,21.868197431867383,63.80181283950806,15.583551948882837,235.27599999999984
215.95,85.23557139820761,235.58637585681782,22.165457476612428,65.93740496635436,17.983163114433015,235.10799999999983
240.65,48.637515301841255,235.47541324985838,21.95314749823805,66.26965084075928,12.481025957747311,234.99699999999987
250.8,36.34136399259259,235.75071414268456,21.684562847421013,69.9788257598877,10.470483152538833,235.27199999999985
252.35,25.05210359903619,235.70329278227126,21.829680591262598,67.37806873321533,7.980728814937437,235.22449999999986
216.85,56.84815879071842,235.4132386096241,21.604831294671918,68.81737041473389,17.820564619258555,234.93349999999984
243.3,70.82825781609453,235.5950617844365,21.670218597237795,65.7819037437439,15.410805486062483,235.11549999999986
226.35,73.84640888535583,235.4038040435813,22.04572500406257,63.79732270240784,15.380682855993449,234.92449999999982
252.15,24.19933665902522,235.46731089263093,21.84269402171521,67.17765350341797,7.7776366756448985,234.98749999999984
250.6,22.54679344689267,235.8051618551298,21.30518040297227,66.60896072387695,9.12802388241533,235.32349999999985
255.15,23.163662559230456,236.11439273512582,21.59080753399252,67.82694778442382,7.224278504564791,235.63299999999984
211.9,84.36755425236834,235.70185253116793,22.03894196670646,68.44244327545167,10.81876288396839,235.22149999999988
245.6,37.47757224064322,236.13415803799512,21.770136695256003,66.29251079559326,9.125779285790571,235.65449999999987
237.75,68.99723487975899,236.26846282814708,21.84921589929052,68.06612339019776,7.648964052230105,235.78949999999986
223.05,84.77429786761651,236.1478768731221,21.67270006531354,65.26686325073243,10.41145704984423,235.66899999999987
244.5,40.15823963430563,236.25854417671135,21.54576135861522,67.62588500976562,8.420397807741187,235.77949999999987
236.4,47.013323979260896,236.2277925063526,21.529886689239614,65.6409896850586,9.979475556091652,235.74849999999986
232.45,65.97565340415555,235.99976472732519,21.66400416106291,65.93635234832763,8.896553777602028,235.5194999999999
228.6,81.94503934762744,236.11151878731636,21.905439370149686,64.43517236709594,15.704829899670269,235.6309999999999
226.05,47.03243561628507,235.9077685368036,21.81819624317641,65.64861812591553,11.247661880835714,235.4254999999999
229.2,82.00295245005704,235.65574890072952,21.685788246255825,70.81710376739503,18.163728285485412,235.1749999999999
236.8,67.73446607700427,235.76375586318537,21.624881670293686,69.02556171417237,8.371072191134592,235.28399999999988
260.9,24.01950961417121,236.06927351996188,21.31768525830698,70.04725532531738,8.333880030776236,235.58899999999986
204.9,122.8027515549781,235.60192605654544,21.380573560195614,65.36409664154053,10.383663660952852,235.12149999999986
236.35,59.806948196940965,235.5151911883251,21.16211726136804,67.05477886199951,9.772186729686739,235.03449999999987
246.8,36.23403459674198,235.60719647459337,21.145117043862456,65.35444202423096,11.549514458918306,235.12699999999987
223.3,80.67876522291809,235.43286422804755,21.500226826379272,64.74432253837585,15.834059835874452,234.95399999999987
257.8,26.540138420295047,236.47613875093452,20.20136502702328,66.4127794265747,9.370661653361461,235.99699999999987
249.8,43.141871223112,236.76579660080625,20.171375288636273,70.49507923126221,8.986249331312443,236.28599999999983
251.25,27.499043045550742,237.00840867029098,20.233688617899446,67.63704299926758,10.677653264418911,236.52849999999984
242.5,49.119081938960505,236.8655003004138,20.27318705268988,67.29653091430664,9.011033988734516,236.38449999999983
240.05,48.91504450521708,236.78105451350083,20.30941790862299,67.07234954833984,8.665894732212312,236.3004999999998
243.65,64.34387469313855,236.8032036667334,20.402938999329614,67.78771057128907,9.961485199034884,236.32199999999983
250.45,21.873981179281905,237.10593325068163,19.997309479475053,66.92575702667236,9.494080880024407,236.62399999999982
245.25,55.85872687791096,237.38168901816107,19.717520002888186,70.8521245956421,12.74918660056257,236.90049999999985
226.75,72.39356979296173,237.96367202025945,19.51667597815394,65.18823776245117,9.429825032011706,237.48199999999986
203.5,74.65887334015329,237.54233353960663,19.72970035909565,66.0287633895874,14.831223594918061,237.06149999999988
234.15,42.60377423359776,237.4827887312218,19.86935928557384,67.92420330047608,9.04394642931937,237.00299999999987
233.0,47.17046355060492,237.40947250978212,20.16063969410584,64.50555725097657,10.174495465744359,236.9294999999999
225.9,133.35859848346365,237.3041582278901,20.210098249960517,67.04761352539063,9.518625634463296,236.82299999999992
244.95,38.20233528271056,237.32178418866505,20.03739740679766,68.05892028808594,9.535392756355671,236.84149999999994
239.5,31.059365906700606,237.5431772900119,19.528315640128824,66.22970199584961,8.789545647680812,237.06199999999993
224.45,78.60459006284155,237.32456552204172,19.810542371282324,65.3204273223877,7.594801176536605,236.84349999999995
238.3,43.81311988074132,237.2570655729884,19.942949515871142,66.23495979309082,11.249296737454866,236.77599999999995
222.15,81.84277288609061,236.8537811434137,20.114049115890747,66.9876516342163,7.87026738906516,236.37299999999996
250.55,29.927060453182186,237.0330815226128,20.026324745444036,66.84290828704835,7.951960841420649,236.55349999999996
256.55,18.684288361587317,237.2044654584086,19.816266906251133,68.4924160003662,8.115134088864185,236.72499999999994
239.05,45.31117557048093,237.15321016079696,19.743310818146984,65.90925846099853,8.92062259378836,236.67299999999992
146.35,474.50098718770363,236.33348149002262,20.49789459431028,70.72323875427246,12.373501663354586,235.85299999999992
191.85,186.25711572419118,235.86031218210329,21.018347519717448,64.5657901763916,11.353753646404046,235.37999999999988
246.15,36.6466412620512,236.0244462042353,20.61528826195048,67.77696380615234,8.137767552706368,235.5434999999999
246.85,61.16696304722879,236.0694978075765,20.77889834921072,69.04248924255371,9.227391632355129,235.5894999999999
245.35,34.33622454186647,236.15069966007795,20.901587638657492,67.06757888793945,10.516087414539237,235.6704999999999
252.7,21.682153709299364,236.40528075119042,20.937656821021786,66.31303062438965,8.176130352804625,235.9249999999999
232.0,99.69849283557004,236.2541860065654,21.310669247296445,63.98923053741455,13.931105523196612,235.77549999999988
245.8,31.572139617073788,236.24757407394537,21.60140317941267,65.13260307312012,8.390363439463075,235.76849999999988
235.65,62.6882638222868,236.2013994284802,21.729616648402548,67.53394317626953,9.669467790359707,235.72249999999988
236.45,35.33966758846435,235.9891942243693,21.889290535889277,66.20949573516846,8.839319591965241,235.5089999999999
237.15,43.2036487250544,235.87243468790513,21.792449074360764,64.80469074249268,8.93539464365754,235.39199999999994
233.3,47.78691739047635,235.7580580296546,21.913379888753134,64.47169971466064,9.783118861373985,235.27749999999992
238.45,69.89426224474252,235.74089172733005,22.21323018938328,67.14036178588867,10.0577645062907,235.25999999999993
241.4,48.468546501829415,235.62038941906386,22.27062768010107,67.87521362304688,9.72742267077943,235.13899999999995
238.0,61.666334754915205,235.83020026338014,22.370744706677872,65.95390682220459,8.149874004627035,235.34849999999994
231.45,65.62290598162873,235.62687070156022,22.035035186117007,67.52091846466064,8.521226914344124,235.14599999999996
232.55,89.12762877203856,235.48748360014685,22.0952625707186,68.28529853820801,10.037300193084464,235.00649999999993
244.05,35.18743047109144,235.4892266919772,22.205687711057088,65.44617519378662,9.126683880720995,235.00799999999992
248.9,23.84577641075205,235.5034755338908,22.163614271493817,66.13696575164795,8.125681201108176,235.0204999999999
247.05,43.89877710801233,235.46894668692647,22.223737995119517,66.97207431793213,10.697426219963456,234.9869999999999
250.2,36.58242315936065,235.6162788339096,22.242912408491833,69.09582328796387,8.904102429939867,235.1344999999999
227.6,68.00572731298756,235.56909657051247,22.01062495103491,67.80216541290284,11.183520354810922,235.0869999999999
248.65,19.9480245691278,235.86836857891473,21.659778464143564,68.12601242065429,7.767284072118342,235.38499999999993
252.4,18.04205613209548,235.96384586005303,21.687504478874168,67.50740451812744,9.825559655335224,235.48099999999994
253.45,40.47933195829044,236.04844155562654,21.80866133537452,67.69868144989013,9.269497620405886,235.56599999999995
242.9,38.88295526996779,236.14321120924814,21.63446415183817,66.89444885253906,6.353380097389963,235.6615
216.5,77.60527654334092,236.1418848852981,21.57639031839616,62.335029649734494,14.037170877146918,235.66049999999998
247.2,34.14920820535421,236.20607794527297,21.504062154680973,67.10783977508545,7.325227740661496,235.7245
250.65,20.66085798391681,236.4323865627539,21.6935525692715,67.90204086303712,8.175877041057582,235.95100000000002
192.6,270.68692344905725,235.97463694828335,22.582989303555358,68.27870082855225,9.030759040072196,235.49450000000002
249.75,35.979343488934546,236.0251579458476,22.613462313050672,68.06125812530517,9.280557188203389,235.5455
233.6,68.36927595592077,236.0034104862063,22.8829407747631,63.69775743484497,12.38929950157711,235.52449999999996
248.3,41.79914378372638,236.34985207927474,22.510795197559503,66.47270431518555,8.2090536223538,235.86949999999996
246.6,33.91227071818043,236.26937724020894,22.554317277982943,66.24597988128662,9.603615135607667,235.78999999999996
223.5,84.95540625899908,236.09199202891105,22.64656535147681,67.86628684997558,8.849892641396144,235.61249999999995
251.65,40.24827554331398,236.25506898584234,22.556853705834484,68.61164875030518,7.732281890915358,235.77449999999996
242.95,51.345552772111475,236.23067476865626,22.378893564769644,65.44358692169189,8.6849351548053,235.74899999999997
227.5,75.71866209511155,236.18393913746272,22.560401526689184,65.52131252288818,9.230457972979082,235.70399999999998
248.15,46.026622730763115,236.2297118870487,22.53980669250761,68.10192012786865,10.153569194517155,235.75
242.9,42.95885424327256,236.49098354183857,22.0344060195715,66.36484203338622,8.862606052644669,236.01100000000002
250.8,31.352998681398716,236.69144196552028,21.928382016600917,67.2123046875,6.619519497392525,236.20950000000002
225.55,53.71119162021224,236.68686747082467,21.50891955914929,63.87900161743164,10.852217969213006,236.2035
240.3,51.194263658919326,236.7682219263852,21.401872523198588,64.93814907073974,8.760667455524484,236.28349999999998
225.45,63.446185236408276,236.74550884782215,21.56730306951461,64.39522514343261,11.011351500762501,236.26049999999998
222.35,76.41112828846194,236.7345156799808,21.53819202581476,66.68864040374756,8.847557346474895,236.24899999999997
244.45,43.84839311705013,236.9448586453048,21.40503583374997,67.6101613998413,8.540764011642427,236.4605
227.2,71.72872873762499,236.74644924683835,21.37766355912175,65.76103267669677,7.746583030539475,236.2625
246.1,23.94928852915325,236.80210150264233,21.374721222670992,66.70926399230957,8.23555730022412,236.31699999999998
256.85,22.727852145724082,236.9115344237272,21.22318602165315,68.49538688659668,8.834409917449019,236.42699999999996
243.05,44.956675050307574,236.80768852639682,21.40174818279289,66.22848300933838,7.7943549927741875,236.32299999999995
244.8,46.502518324562985,236.97939127571777,21.280069593156934,66.45697803497315,9.536814049063127,236.49299999999997
239.25,50.30734486502365,237.57030772171032,20.59906381947592,66.01014995574951,8.202933592857589,237.08199999999997
242.0,19.38529013670444,237.73792407376885,19.941435521105877,66.79054508209228,8.326961246464164,237.24899999999997
239.05,62.33312458919922,237.97063125215882,19.971515839714872,66.55459976196289,8.68078776714838,237.47999999999996
239.85,65.15832943482239,237.96269301321846,20.260750416250076,67.87264461517334,8.956855587035662,237.47199999999992
239.25,55.45968189405231,237.8469465012322,20.34887442033865,63.422760772705075,10.465438536024488,237.35649999999995
244.5,42.76434816157275,237.76810001216822,20.472501729118328,67.18677978515625,9.332482996122957,237.27799999999996
230.55,39.79219045306041,237.90474430740898,20.460332879690288,65.88369731903076,7.406331813789944,237.41499999999996
236.5,67.64574907871929,237.83651829528895,20.53449850603949,64.74320697784424,8.166928036157389,237.34699999999998
238.7,47.67554818496418,237.96046150743027,20.437185912484622,65.5651294708252,9.261849266891973,237.4705
226.15,75.60303182447534,237.70201116394165,20.56231570055707,64.577956199646,11.139371816305479,237.2105
231.1,66.68614627689291,237.50615101582093,20.677496565010433,65.18821048736572,12.77767460530517,237.0155
206.15,109.04237467005296,237.0144061979137,20.804153446409828,69.44334239959717,12.450819977436561,236.5255
256.3,23.224533307871248,237.45916664221508,20.481802247033478,66.53448638916015,6.537670705060232,236.96949999999998
156.0,336.8260522490566,236.56284446139648,21.597509690295833,63.37685528993607,18.454496682309664,236.0735
230.6,56.47207041398522,236.49226289923308,21.56163163645627,65.27874851226807,7.851152768501296,236.00199999999998
242.7,42.59738069535805,236.68751066870703,21.70551703093681,65.69108753204345,8.729012568866242,236.1985
236.75,44.7000235487987,236.60889390744677,21.681820121054635,66.95778427124023,9.01730579190407,236.12099999999998
239.3,75.35746391978071,236.6385945502605,21.50788239219894,68.00768032073975,8.397998482705178,236.14999999999998
235.55,52.95328129587438,236.67049868544836,21.34165024860966,65.31482334136963,9.902513017062601,236.18099999999995
251.85,18.683724975158686,236.9016784935036,21.094841986339805,66.5292537689209,7.492692517703968,236.41349999999994
252.2,32.14375604423943,237.1614747598955,21.321874356362024,67.58012409210205,7.966745617832954,236.67499999999995
227.15,62.09777943313526,237.14176621085699,21.393046312682756,66.71825904846192,7.40609709500664,236.65449999999998
223.15,80.64233901682951,237.00674881462834,21.839115820995453,65.98009223937989,10.407354397975935,236.518
259.1,17.383900597967074,236.98855751118367,21.76383952369874,67.34930572509765,8.73717675888725,236.49999999999997
222.2,83.25521952975302,237.15998728852213,21.969840188346502,65.9541404724121,7.938157927032066,236.67299999999994
252.6,19.08540362630425,237.32214851543213,21.900198376038873,67.02919883728028,8.350940038723387,236.83549999999997
240.4,33.927787090261354,237.25841119253172,21.86567474848863,67.54084186553955,6.655768763760041,236.77149999999997
251.55,39.053910108167685,237.54174835287228,21.563762360715714,67.60479183197022,7.916084890183891,237.05399999999997
251.2,27.80117377302431,237.4759843112425,21.469801159763534,69.32905445098876,7.960167780936718,236.988
239.4,73.06334670393183,237.37339089402195,21.715295658241637,65.60788311958314,15.73294771779129,236.88400000000001
247.9,41.393999056562976,237.33902850418067,21.679822077519407,67.94434909820556,8.394099314714746,236.85050000000004
229.5,86.97277250895671,237.20647336540287,21.944948394882584,66.9189624786377,13.56623314382649,236.72050000000002
241.85,47.22541131302311,237.2233059292509,21.893652691341682,65.91761875152588,8.030505595686444,236.73850000000002
255.75,32.45543503263968,237.34324352222137,21.737209087993417,67.05246486663819,10.691400893537768,236.8595
248.45,39.08220082150737,237.32372887514543,21.955855654108596,67.29858207702637,7.924081961047229,236.83950000000002
251.3,29.606364891780668,237.38383115065153,22.189308388406438,69.16380672454834,8.532201649454429,236.9
231.85,74.38044097745052,237.43491974823192,22.193719203565156,64.37842845916748,13.616946820542946,236.951
217.5,109.43707636907396,237.57430507199405,22.51108523307782,63.443185651302336,17.297131974466637,237.09099999999998
234.9,58.70703356050009,237.58154234732257,22.686218818734094,66.56408596038818,10.603281027048618,237.09849999999997
243.05,46.0908427941352,237.6816521691872,22.50122493774174,65.20148582458496,8.697193921458917,237.19899999999998
236.2,57.030555060654244,237.78418682127352,22.295967148511853,66.09720630645752,10.213825061054369,237.30199999999996
246.0,52.21010186584686,237.7936092094422,22.40558484377819,68.43455867767334,11.6406842827295,237.31249999999997
257.35,26.598921624361903,237.9706812289425,22.306323177543682,68.9604471206665,8.866627918322878,237.49099999999996
245.8,25.138772737284572,238.1831290625675,21.698923801756603,67.07614879608154,7.550959705586497,237.70449999999994
251.4,21.03230597763455,238.31499740096373,21.753247481253467,66.92635002136231,10.128519073105567,237.83549999999997
252.55,37.31441798385289,238.61981866331575,21.616743431387796,67.43355941772461,6.9393301318369955,238.13949999999994
213.8,67.63648968450467,238.25373170908455,21.40417421870963,66.8925910949707,8.820077231461418,237.77199999999993
248.45,43.89637918169513,238.1722628198198,21.696608799952298,67.32263469696045,10.1511366170859,237.69099999999995
228.05,67.61693574837594,238.0627811112312,21.933480734864506,64.51901493072509,10.916027578673733,237.58099999999996
249.9,69.49736837122909,239.09760333672216,20.950247202767084,67.0859203338623,16.331351217487256,238.61649999999997
231.35,46.88089612040956,239.49066505750935,20.535196556079807,65.41742057800293,8.305577214751835,239.01149999999998
250.85,22.377796796684077,239.53748666475727,20.549247658218068,64.93730278015137,8.513771000395106,239.05849999999995
245.7,24.885210150017347,239.5265842262798,20.297403604690658,67.01116924285888,8.418732306958509,239.04699999999997
246.5,24.079910823405427,239.53914290862926,20.055182328340475,67.96581840515137,8.372343981692081,239.05849999999998
235.25,56.55167641425989,239.36577502416972,20.116363233683394,66.4118673324585,10.390750728271437,238.884
231.55,94.63418487718073,239.3623413438094,19.810236714580512,67.82063083648681,9.439961655997978,238.87949999999998
222.45,50.756876640666036,239.12866853999185,19.730682713726615,63.93019962310791,5.933503667718448,238.646
208.8,84.25750005660905,238.86054586919073,19.391798796349082,63.76474609375,11.798076442557253,238.37749999999997
232.5,55.75179959332915,238.81847690880014,19.51102883538864,65.23231945037841,10.391865602095493,238.33799999999997
237.1,64.52653472960195,238.8162550283268,19.534653333252397,69.1447868347168,7.775507537612762,238.33749999999992
257.95,16.554455593585676,239.06381752071056,19.505225631840005,68.18220539093018,8.186094119614102,238.58399999999995
226.6,79.87648359547975,238.9448152486969,19.422025134008226,65.64232568740844,18.23966285643586,238.4654999999999
230.55,58.58280239833278,238.83536957712778,19.332972803368303,66.36727695465088,8.279646323766759,238.35699999999989
244.1,42.91349928696833,238.8957900182851,19.215565689454476,68.64002418518066,9.667388855882109,238.4179999999999
245.5,60.500978678469586,239.03643804147833,19.44898288476746,67.97960624694824,10.795624072463571,238.55849999999987
229.5,69.46146224232618,239.0071484321191,19.600092709778988,67.10063648223877,9.76504540338293,238.52799999999988
229.6,67.04860766245399,238.86285514186883,19.74458699085725,66.99437961578369,6.324672785613667,238.38349999999988
242.8,39.84126398333107,238.8022077856977,19.79354421155784,64.63750629425049,10.690688386522044,238.32249999999985
247.3,59.80943421445008,238.80424377070804,20.08482470778088,69.25072345733642,9.038715311088833,238.32499999999985
250.7,18.241364214911467,238.80910857431982,20.052709379177703,67.71381149291992,9.988595309382111,238.32999999999984
236.15,44.09233732210525,238.8953231132341,19.97616676629275,67.02045803070068,9.733913324917346,238.4154999999999
146.2,340.1333484632786,237.8702216801233,21.310993632517047,64.38522367477417,16.860913312848325,237.39099999999988
250.9,33.398550236420995,237.85599040154216,21.42679467531594,66.6448299407959,9.179348892713161,237.37599999999986
235.9,63.214671847934994,237.68115637469458,21.67935287573431,64.80925540924072,8.194664707492302,237.2004999999999
230.8,74.51358053543345,237.560549784464,21.908375051693202,63.53856315612793,15.868279522134175,237.07949999999985
240.85,51.63462220764587,237.80452291037636,21.586068534692807,68.41257514953614,9.125547481390882,237.32299999999984
243.5,39.13740975211905,237.76766632086733,21.593810322174882,67.25946254730225,7.2261340434043,237.28599999999983
243.6,68.17655099272153,237.69753733808716,21.506247663701,71.43202075958251,8.930722291377927,237.21549999999982
244.4,38.60515373284818,238.2159288336686,20.875078196015547,64.75857448577881,8.121568718266667,237.73349999999985
242.25,36.19955655442263,238.14130036732536,20.685903654239528,66.95846939086914,9.844245356097401,237.65849999999983
220.25,69.09709034928203,238.008524339497,20.745321760069384,64.71897373199462,10.223024203653969,237.52499999999986
240.8,61.83645662892605,237.93441913414077,21.05870763676962,67.15252857208252,8.23177766014777,237.44999999999985
